Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
079370,KR7079370003,제우스,KOSDAQ,우량기업부,30900,2,-600,-1.9,31650,31650,30250,175558,5373281800,321904000000,10384000,KSQ
008350,KR7008350001,남선알미늄,KOSPI,,2495,1,25,1.01,2470,2495,2435,2109707,5217666875,321406934100,129079090,STK
063080,KR7063080006,컴투스홀딩스,KOSDAQ,우량기업부,48800,1,650,1.35,48300,49200,47700,65896,3184061100,321185850400,6595192,KSQ
102460,KR7102460003,이연제약,KOSPI,,17830,2,-90,-0.5,17810,18030,17720,28727,510900420,321094613680,17998577,STK
033500,KR7033500000,동성화인텍,KOSDAQ,우량기업부,10860,3,0,0.0,10860,10950,10740,157096,1699264560,320856480560,29764052,KSQ
006390,KR7006390009,한일현대시멘트,KOSPI,,16650,3,0,0.0,16700,16700,16560,20391,338876820,320839355200,19327672,STK
004700,KR7004700001,조광피혁,KOSPI,,47900,2,-400,-0.83,48300,48900,47750,808,39190350,320155994700,6649138,STK
389020,KR7389020009,자람테크놀로지,KOSDAQ,기술성장기업부,51500,2,-900,-1.72,54100,56000,50700,649428,34719480400,319802868000,6197730,KSQ
007570,KR7007570005,일양약품,KOSPI,,16710,2,-70,-0.42,16660,16840,16600,43284,723223210,319303158720,19085664,STK
077500,KR7077500007,유니퀘스트,KOSPI,,11640,2,-310,-2.59,11950,12000,11630,156451,1836144560,318697108750,27355975,STK
270520,KR7270520000,지엔원에너지,KOSDAQ,벤처기업부,8040,1,320,4.15,7840,8300,7830,6592429,53403270290,318559663730,39671191,KSQ
102710,KR7102710001,이엔에프테크놀로지,KOSDAQ,우량기업부,22300,1,800,3.72,21600,22350,21150,184278,4005439350,317904351000,14287836,KSQ
034950,KR7034950006,한국기업평가,KOSDAQ,우량기업부,70100,1,900,1.3,68800,70200,68800,2214,154536400,317835980000,4540514,KSQ
950220,KR8840140006,네오이뮨텍,KOSDAQ,외국기업(소속부없음),3210,2,-75,-2.28,3300,3300,3190,312428,1005696935,317730299975,98827465,KSQ
220260,KR7220260004,켐트로스,KOSDAQ,벤처기업부,12070,1,1970,19.5,10800,12450,10550,13239083,155318092040,317371768650,26558307,KSQ
017940,KR7017940008,E1,KOSPI,,46250,1,150,0.33,46100,46550,46000,8846,409516200,317275000000,6860000,STK
002030,KR7002030005,아세아,KOSPI,,144000,2,-3000,-2.04,147500,147500,144000,2672,387765600,316822070400,2191024,STK
200710,KR7200710002,에이디테크놀로지,KOSDAQ,우량기업부,23500,2,-50,-0.21,23800,25850,23500,2079857,51327473850,316772770000,13422575,KSQ
002310,KR7002310001,아세아제지,KOSPI,,35450,1,650,1.87,34800,35500,34650,28262,987210500,316612345700,8956502,STK
078590,KR7078590007,디아크,KOSDAQ,관리종목(소속부없음),2380,0,0,0.0,0,0,0,0,0,316556560040,133006958,KSQ
334970,KR7334970001,프레스티지바이오로직스,KOSDAQ,기술성장기업부,5190,2,-250,-4.6,5370,5530,5150,1066591,5634471220,316539279420,61107969,KSQ
126720,KR7126720002,수산인더스트리,KOSPI,,22150,1,250,1.14,22050,22250,21700,42149,922845950,316434900000,14286000,STK
003220,KR7003220001,대원제약,KOSPI,,14380,2,-170,-1.17,14550,14550,14370,76944,1107991500,315851954600,21964670,STK
003545,KR7003541000,대신증권우,KOSPI,,12200,1,150,1.24,12110,12200,12040,38418,465650800,315640000000,26000000,STK
034810,KR7034810002,해성산업,KOSDAQ,우량기업부,9650,1,230,2.44,9440,9700,9400,66366,636860030,313196964340,32556857,KSQ
075580,KR7075580001,세진중공업,KOSPI,,5470,1,80,1.48,5420,5500,5370,157634,857785310,312103513440,56849456,STK
088260,KR7088260005,이리츠코크렙,KOSPI,,4900,3,0,0.0,4920,4965,4870,23578,115727440,310373791000,63341590,STK
071320,KR7071320006,지역난방공사,KOSPI,,26800,1,150,0.56,26750,26850,26650,4105,109878050,310310339200,11578744,STK
067000,KR7067000000,조이시티,KOSDAQ,우량기업부,4500,1,20,0.45,4445,4525,4410,207729,926661445,309781071495,68611533,KSQ
00088K,KR700088K015,한화3우B,KOSPI,,13790,1,10,0.07,13750,13830,13740,13915,191853260,309214720000,22472000,STK
088390,KR7088390000,이녹스,KOSDAQ,우량기업부,32850,2,-250,-0.76,34100,34200,31950,297278,9789601200,308794267600,9385844,KSQ
072710,KR7072710007,농심홀딩스,KOSPI,,66500,1,500,0.76,66300,66900,65300,1190,79096000,308413035000,4637790,STK
001780,KR7001780006,알루코,KOSPI,,3385,1,100,3.04,3280,3450,3230,3893650,13123257930,304996374480,89969432,STK
104700,KR7104700000,한국철강,KOSPI,,7160,2,-20,-0.28,7150,7200,7120,41714,298802480,304791000000,42450000,STK
282880,KR7282880004,코윈테크,KOSDAQ,우량기업부,31300,2,-1050,-3.25,32000,32200,30700,483293,15079106400,304699156250,9750373,KSQ
003610,KR7003610003,방림,KOSPI,,7190,1,10,0.14,7180,7280,7170,79407,571001760,304661448000,42314090,STK
115390,KR7115390007,락앤락,KOSPI,,6030,3,0,0.0,6060,6060,6000,26030,156787940,303210681760,50200444,STK
054620,KR7054620000,APS홀딩스,KOSDAQ,중견기업부,14840,2,-270,-1.79,15090,15220,14230,261129,3819671680,303058124060,20394221,KSQ
278650,KR7278650007,노터스,KOSDAQ,벤처기업부,4000,2,-45,-1.11,4045,4065,3995,775376,3110545610,302779457820,75600364,KSQ
002320,KR7002320000,한진,KOSPI,,20300,1,250,1.25,19940,20350,19940,28073,566112680,302689467000,14947628,STK
100120,KR7100120005,뷰웍스,KOSDAQ,우량기업부,30550,1,550,1.83,29850,30550,29700,26408,792928200,302556416250,10001865,KSQ
005390,KR7005390000,신성통상,KOSPI,,2105,2,-25,-1.17,2140,2140,2090,135879,286095015,302506160950,143708390,STK
016580,KR7016580003,환인제약,KOSPI,,16240,2,-30,-0.18,16260,16260,16170,32760,531094410,302437138200,18600070,STK
031330,KR7031330004,에스에이엠티,KOSDAQ,우량기업부,3010,2,-25,-0.82,3065,3070,2975,604365,1816170360,301985102340,99995067,KSQ
003200,KR7003200003,일신방직,KOSPI,,129400,1,1700,1.33,128300,129800,127500,6033,776227100,301476000000,2328000,STK
226950,KR7226950004,올릭스,KOSDAQ,기술성장기업부,21950,1,50,0.23,21800,22150,21650,54107,1185187500,300099204000,13703160,KSQ
190510,KR7190510008,나무가,KOSDAQ,중견기업부,18640,2,-220,-1.17,18680,18700,18100,731219,13459406650,299845248560,16129384,KSQ
298870,KR7298870007,다올인베스트먼트,KOSDAQ,중견기업부,2990,2,-30,-0.99,3035,3055,2990,421796,1267739495,299500000000,100000000,KSQ
093320,KR7093320000,케이아이엔엑스,KOSDAQ,우량기업부,61000,2,-1400,-2.24,62500,62800,60400,19834,1213586400,298656000000,4880000,KSQ
002960,KR7002960003,한국쉘석유,KOSPI,,229000,2,-500,-0.22,229500,231000,229000,488,112014500,298350000000,1300000,STK
272550,KR7272550005,삼양패키징,KOSPI,,18870,1,560,3.06,18310,18880,18310,20238,378956840,296827014800,15788671,STK
307750,KR7307750000,국전약품,KOSDAQ,우량기업부,6030,1,530,9.64,5490,6420,5480,3131245,19063362520,296378384760,49069269,KSQ
053030,KR7053030003,바이넥스,KOSDAQ,우량기업부,9300,2,-130,-1.38,9440,9470,9280,147872,1381183800,296330577840,31761048,KSQ
079810,KR7079810008,디이엔티,KOSDAQ,중견기업부,18530,1,490,2.72,18480,18870,18060,372616,6909006500,296161739940,16000094,KSQ
005500,KR7005500004,삼진제약,KOSPI,,21300,1,100,0.47,21250,21450,21050,58080,1233607950,296070000000,13900000,STK
174900,KR7174900001,앱클론,KOSDAQ,기술성장기업부,19300,1,200,1.05,19010,19900,18700,235518,4608859520,295987890320,15352069,KSQ
030530,KR7030530000,원익홀딩스,KOSDAQ,우량기업부,3845,1,165,4.48,3740,3845,3665,895682,3376811525,295821467230,77237981,KSQ
013030,KR7013030002,하이록코리아,KOSDAQ,우량기업부,23000,1,100,0.44,22950,23100,22600,48459,1106936200,295689150000,12856050,KSQ
029460,KR7029460003,케이씨,KOSPI,,21650,2,-50,-0.23,21750,21850,21250,22892,494603200,293445052600,13554044,STK
084010,KR7084010008,대한제강,KOSPI,,12460,1,660,5.59,11860,12690,11850,197937,2428923820,293296134600,24646734,STK
077970,KR7077970002,STX엔진,KOSPI,,12690,2,-120,-0.94,12810,12950,12630,21274,270770840,292903347920,23008904,STK
294570,KR7294570007,쿠콘,KOSDAQ,벤처기업부,28550,1,150,0.53,28850,28850,28050,46270,1313180050,292771256750,10254685,KSQ
206560,KR7206560005,덱스터,KOSDAQ,기술성장기업부,11520,2,-230,-1.96,11750,11750,11450,175246,2023415240,292727070720,25410336,KSQ
419050,KR7419050000,삼기이브이,KOSDAQ,중견기업부,20650,1,1330,6.88,19230,20650,19200,720195,14411105400,292415777000,14299060,KSQ
108670,KR7108670001,LX하우시스,KOSPI,,32750,1,950,2.99,31900,33150,31900,35480,1159650650,292346042000,8967670,STK
097230,KR7097230007,HJ중공업,KOSPI,,3485,1,35,1.01,3450,3545,3415,33428,116449015,292292726310,83274281,STK
126700,KR7126700004,하이비젼시스템,KOSDAQ,우량기업부,19530,1,950,5.11,19170,19920,18830,953096,18569579590,291819447360,14942112,KSQ
217330,KR7217330000,싸이토젠,KOSDAQ,기술성장기업부,16300,1,200,1.24,15920,16400,15920,20156,324812730,291257984400,17868588,KSQ
246710,KR7246710008,티앤알바이오팹,KOSDAQ,기술성장기업부,13730,2,-360,-2.56,14050,14050,13650,79263,1090735060,290999359140,21194418,KSQ
077360,KR7077360006,덕산하이메탈,KOSDAQ,우량기업부,6410,2,-140,-2.14,6620,6770,6280,859912,5548029910,290796812800,45437002,KSQ
001880,KR7001880004,DL건설,KOSPI,,13170,1,10,0.08,13160,13300,13160,12905,170114790,290662283120,22053284,STK
013120,KR7013120001,동원개발,KOSDAQ,우량기업부,3200,1,20,0.63,3150,3240,3150,56930,181809550,290585920000,90808100,KSQ
347860,KR7347860009,알체라,KOSDAQ,기술성장기업부,13420,2,-410,-2.96,13830,13860,13200,530295,7124088960,290283510840,21550372,KSQ
009290,KR7009290008,광동제약,KOSPI,,5520,2,-20,-0.36,5540,5540,5480,53226,292982690,289887306030,52420851,STK
009680,KR7009680000,모토닉,KOSPI,,8770,1,40,0.46,8730,8820,8700,13927,121720030,289410000000,33000000,STK
037070,KR7037070000,파세코,KOSDAQ,우량기업부,14450,1,410,2.92,14070,14580,13990,128752,1844066300,289000000000,20000000,KSQ
000050,KR7000050005,경방,KOSPI,,10540,3,0,0.0,10580,10590,10500,1193,12571670,288956945800,27415270,STK
080420,KR7080420003,모다이노칩,KOSDAQ,우량기업부,3590,2,-30,-0.83,3650,3650,3550,138627,497520710,288193663530,79721622,KSQ
297890,KR7297890006,HB솔루션,KOSDAQ,벤처기업부,17250,2,-80,-0.46,17500,17500,16980,144189,2486787840,287752800530,16720093,KSQ
055490,KR7055490007,테이팩스,KOSPI,,60600,1,2400,4.12,58200,60900,57700,69260,4116261500,286361355000,4717650,STK
086390,KR7086390002,유니테스트,KOSDAQ,우량기업부,13560,1,600,4.63,13190,13560,12800,271282,3590238350,285944724780,21134126,KSQ
335890,KR7335890000,비올,KOSDAQ,벤처기업부,4900,1,105,2.19,4835,5180,4815,4482164,22379056220,284957447520,58333152,KSQ
063170,KR7063170005,서울옥션,KOSDAQ,중견기업부,16020,2,-210,-1.29,16300,16330,15970,134142,2156936840,284566014670,17774267,KSQ
027360,KR7027360007,아주IB투자,KOSDAQ,벤처기업부,2340,1,60,2.63,2280,2375,2275,532468,1236822735,284538061380,120822956,KSQ
003570,KR7003570009,SNT다이내믹스,KOSPI,,8580,2,-10,-0.12,8610,8640,8500,54297,464077330,284310559350,33252697,STK
058820,KR7058820002,CMG제약,KOSDAQ,중견기업부,2040,2,-25,-1.21,2070,2070,2025,586299,1197933550,284034638980,138892244,KSQ
020120,KR7020120002,키다리스튜디오,KOSPI,,7680,2,-210,-2.66,7910,7920,7550,215301,1652567510,283935482880,36970766,STK
089970,KR7089970008,에이피티씨,KOSDAQ,우량기업부,11790,2,-110,-0.92,11910,12250,11680,69893,827713030,282731215050,23980595,KSQ
297090,KR7297090003,씨에스베어링,KOSDAQ,우량기업부,10430,2,-190,-1.79,10770,10770,10320,516429,5416089740,282420000000,27000000,KSQ
086960,KR7086960002,MDS테크,KOSDAQ,중견기업부,3395,3,0,0.0,3415,3445,3315,16621719,56149922020,282366080880,82926896,KSQ
089030,KR7089030001,테크윙,KOSDAQ,우량기업부,7550,1,100,1.34,7520,7610,7350,668018,5001674610,282020019750,37353645,KSQ
012030,KR7012030003,DB,KOSPI,,1398,2,-103,-6.86,1504,1505,1394,7898359,11222728737,281442332267,201173933,STK
001070,KR7001070002,대한방직,KOSPI,,53100,3,0,0.0,53100,53100,52900,2769,146769000,280900000000,5300000,STK
024720,KR7024720005,한국콜마홀딩스,KOSPI,,15200,1,200,1.33,15000,15320,15000,28683,435146810,280879991280,18576719,STK
419530,KR7419530001,SAMG엔터,KOSDAQ,기술성장기업부,32550,2,-1950,-5.65,34100,34500,32500,555505,18374248400,280493864500,8590930,KSQ
071840,KR7071840003,롯데하이마트,KOSPI,,11880,1,160,1.37,11630,11880,11630,26921,317345920,279987464320,23607712,STK
035890,KR7035890003,서희건설,KOSDAQ,우량기업부,1220,1,15,1.24,1205,1220,1201,515028,623401013,279217275255,229808457,KSQ
045970,KR7045970001,코아시아,KOSDAQ,중견기업부,10580,2,-450,-4.08,11180,11410,10070,1878017,20260941940,278411388080,26314876,KSQ
126340,KR7126340009,비나텍,KOSDAQ,벤처기업부,50900,1,2600,5.38,49800,51500,49200,114605,5769942300,277787709600,5468262,KSQ
002150,KR7002150001,도화엔지니어링,KOSPI,,8230,1,70,0.86,8130,8400,8100,183901,1511222250,277515600000,33720000,STK
035510,KR7035510007,신세계 I&C,KOSPI,,16200,2,-240,-1.46,16530,16590,15960,104643,1695792560,276920000000,17200000,STK
143240,KR7143240000,사람인에이치알,KOSDAQ,우량기업부,23800,1,550,2.37,23250,23800,23200,15526,365249600,276680033100,11674263,KSQ
053690,KR7053690004,한미글로벌,KOSPI,,25250,2,-250,-0.98,25700,26200,25000,201749,5146600900,276678137500,10957550,STK
388720,KR7388720005,유일로보틱스,KOSDAQ,벤처기업부,32200,2,-1150,-3.45,32850,32950,31900,348008,11231358950,276303241200,8580846,KSQ
418420,KR7418420006,라온텍,KOSDAQ,기술성장기업부,9580,2,-340,-3.43,9960,10090,9520,2545758,24879961890,274593500440,28633316,KSQ
109860,KR7109860007,동일금속,KOSDAQ,우량기업부,30200,1,750,2.55,29200,30300,29050,24221,715622300,274365000000,9100000,KSQ
213500,KR7213500002,한솔제지,KOSPI,,11580,1,400,3.58,11220,11960,11210,74746,852543410,272992606720,23800576,STK
001500,KR7001500008,현대차증권,KOSPI,,8670,1,90,1.05,8610,8680,8580,27944,240944380,272728033200,31712562,STK
038540,KR7038540001,상상인,KOSDAQ,우량기업부,4940,1,30,0.61,4910,5000,4910,141337,700626350,272491941525,55328313,KSQ
000490,KR7000490003,대동,KOSPI,,11370,2,-190,-1.64,11590,11620,11330,175904,2013412770,272350188520,23932354,STK
052710,KR7052710001,아모텍,KOSDAQ,중견기업부,18550,2,-410,-2.16,18950,18950,18110,229235,4232944000,272279480670,14615109,KSQ
001460,KR7001460005,BYC,KOSPI,,433000,1,3000,0.7,432000,438500,421500,304,131498000,270770602500,624615,STK
036200,KR7036200004,유니셈,KOSDAQ,우량기업부,8830,1,30,0.34,8820,8950,8540,595144,5174189350,270765089090,30664223,KSQ
291230,KR7291230001,엔피,KOSDAQ,중견기업부,6540,2,-190,-2.82,6610,6670,6410,1606115,10465424730,270563030760,41370494,KSQ
003070,KR7003070000,코오롱글로벌,KOSPI,,14300,1,160,1.13,14100,14400,14080,59198,841853490,270548468770,18932713,STK
282720,KR7282720002,금양그린파워,KOSDAQ,중견기업부,22400,1,950,4.43,21900,23900,21650,1818369,41639278600,270264850000,12119500,KSQ
045100,KR7045100005,한양이엔지,KOSDAQ,우량기업부,15020,2,-30,-0.2,15160,15160,14700,39779,597824320,270180000000,18000000,KSQ
271980,KR7271980005,제일약품,KOSPI,,18340,1,40,0.22,18220,18600,18220,9737,178405880,269834401200,14704872,STK
037710,KR7037710001,광주신세계,KOSPI,,33600,2,-300,-0.88,34000,34000,33450,8777,295718100,269600000000,8000000,STK
083420,KR7083420000,그린케미칼,KOSPI,,11130,1,530,5.0,10690,11630,10620,2035344,22941326570,268560000000,24000000,STK
082800,KR7082800004,비보존 제약,KOSDAQ,투자주의환기종목(소속부없음),1122,1,117,11.64,1200,1267,1110,20227790,23943449835,268539254778,241058577,KSQ
004250,KR7004250007,NPC,KOSPI,,7320,1,150,2.09,7170,7350,7100,339416,2463338990,268423200000,36720000,STK
010580,KR7010580009,에스엠벡셀,KOSPI,,2410,3,0,0.0,2415,2450,2375,160655,386167140,268116741600,111251760,STK
371950,KR7371950007,풍원정밀,KOSDAQ,기술성장기업부,12780,1,140,1.11,12750,12940,12510,481675,6131401980,268055817120,21040488,KSQ
234920,KR7234920007,자이글,KOSDAQ,벤처기업부,19780,4,4560,29.96,17500,19780,16200,2938620,55637318180,267641399800,13530910,KSQ
042420,KR7042420000,네오위즈홀딩스,KOSDAQ,우량기업부,30000,2,-1200,-3.85,31050,31050,29950,45234,1371975050,267477353200,8856866,KSQ
056080,KR7056080005,유진로봇,KOSDAQ,중견기업부,7110,2,-260,-3.53,7300,7330,6980,1161943,8237707140,266336279200,37512152,KSQ
377030,KR7377030002,맥스트,KOSDAQ,기술성장기업부,13610,2,-20,-0.15,13770,13770,13310,204183,2748301300,265772577560,19570882,KSQ
293480,KR7293480000,하나제약,KOSPI,,14900,2,-10,-0.07,14960,15140,14800,44148,661089590,265350083780,17772946,STK
081000,KR7081000002,일진다이아,KOSPI,,18600,1,660,3.68,17950,18830,17850,59610,1098994780,264885483750,14202975,STK
125210,KR7125210005,아모그린텍,KOSDAQ,기술성장기업부,16060,1,250,1.58,15780,16250,15410,528220,8394280270,264113607900,16496790,KSQ
450140,KR7450140009,코오롱모빌리티그룹,KOSPI,,4205,2,-5,-0.12,4195,4275,4150,432321,1821536280,263978336250,62777250,STK
411080,KR7411080005,샌즈랩,KOSDAQ,기술성장기업부,17530,1,1490,9.29,16400,18430,16280,3176482,56085232470,263713807860,15095238,KSQ
285490,KR7285490009,노바텍,KOSDAQ,벤처기업부,24950,1,150,0.6,24800,25200,24400,27842,690933850,263338191900,10575831,KSQ
078070,KR7078070000,유비쿼스홀딩스,KOSDAQ,중견기업부,14450,1,250,1.76,14200,14450,13960,8938,126556100,263061555960,18696628,KSQ
012320,KR7012320008,경동인베스트,KOSPI,,110200,1,11300,11.43,101500,118700,99400,400374,44315418000,262281050700,2365023,STK
083930,KR7083930008,아바코,KOSDAQ,우량기업부,17000,1,30,0.18,17200,17830,16800,583573,10096710820,261555182060,15412798,KSQ
100130,KR7100130004,동국S&C,KOSDAQ,우량기업부,4580,1,60,1.33,4530,4580,4495,198920,902261730,261143510000,57143000,KSQ
149950,KR7149950008,아바텍,KOSDAQ,우량기업부,16720,1,60,0.36,16590,16760,16500,30254,502960520,260957400000,15607500,KSQ
256840,KR7256840000,한국비엔씨,KOSDAQ,벤처기업부,3855,2,-100,-2.53,3945,3945,3845,442288,1711807090,260530491240,67582488,KSQ
206650,KR7206650004,유바이오로직스,KOSDAQ,기술성장기업부,7130,2,-140,-1.93,7220,7250,7020,261524,1862446820,259851473910,36444807,KSQ
040300,KR7040300006,YTN,KOSDAQ,우량기업부,6190,2,-410,-6.21,6540,6600,6050,710511,4438102960,259560000000,42000000,KSQ
263720,KR7263720005,디앤씨미디어,KOSDAQ,중견기업부,21200,1,400,1.92,20700,21250,20550,38180,801429700,259004842100,12275111,KSQ
001520,KR7001520006,동양,KOSPI,,1082,1,40,3.84,1042,1087,1039,452149,486167595,258494840229,238684063,STK
089600,KR7089600001,나스미디어,KOSDAQ,우량기업부,24450,1,300,1.24,24200,24600,24050,37828,920435100,257702070900,10539962,KSQ
130660,KR7130660004,한전산업,KOSPI,,7940,1,230,2.98,7710,7980,7640,107267,833400900,257540000000,32600000,STK
067280,KR7067280008,멀티캠퍼스,KOSDAQ,우량기업부,43200,1,3900,9.92,41000,46150,40800,237721,10429238650,257518547550,5926779,KSQ
348150,KR7348150004,고바이오랩,KOSDAQ,기술성장기업부,14480,1,80,0.56,14400,15140,14310,184215,2722944180,257120605420,17683673,KSQ
397030,KR7397030008,에이프릴바이오,KOSDAQ,기술성장기업부,24300,1,250,1.04,24150,25850,23600,241062,5996744650,256789225000,10611125,KSQ
314130,KR7314130006,지놈앤컴퍼니,KOSDAQ,기술성장기업부,18190,2,-30,-0.16,18250,18610,18090,42054,768071030,256465682200,14091521,KSQ
084690,KR7084690007,대상홀딩스,KOSPI,,7130,1,100,1.42,7080,7140,7030,30833,218599720,256384769040,36212538,STK
208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,11830,2,-260,-2.15,11750,12250,11380,1477763,17442925280,255830655200,21680564,KSQ
003580,KR7003580008,HLB글로벌,KOSPI,,6000,2,-30,-0.5,5970,6050,5940,190157,1135131220,254625922420,42367042,STK
048530,KR7048530000,인트론바이오,KOSDAQ,기술성장기업부,7380,2,-320,-4.16,7700,7730,7330,298346,2229251900,254423176900,34150762,KSQ
046440,KR7046440004,KG모빌리언스,KOSDAQ,우량기업부,6530,2,-30,-0.46,6590,6590,6450,223159,1458026060,254307470400,38825568,KSQ
023410,KR7023410004,유진기업,KOSDAQ,우량기업부,3300,1,35,1.07,3260,3310,3245,128952,423055405,253966184955,77310863,KSQ
002020,KR7002020006,코오롱,KOSPI,,19960,2,-240,-1.19,20200,20200,19920,18346,367238030,253791162600,12626426,STK
048870,KR7048870000,시너지이노베이션,KOSDAQ,벤처기업부,3060,1,90,3.03,2970,3075,2950,155498,469095770,253501074360,82708344,KSQ
052400,KR7052400009,코나아이,KOSDAQ,우량기업부,16870,2,-1050,-5.86,17780,17780,16530,194557,3286807230,253499983100,14999999,KSQ
277880,KR7277880001,티에스아이,KOSDAQ,기술성장기업부,13000,1,670,5.43,12560,13420,12420,2211827,28846778240,253073328480,19527263,KSQ
001630,KR7001630003,종근당홀딩스,KOSPI,,50400,2,-100,-0.2,51100,51100,50300,2196,110906300,252997980500,5009861,STK
051370,KR7051370005,인터플렉스,KOSDAQ,중견기업부,10810,1,430,4.14,10510,10820,10340,244991,2599023720,252403247040,23327472,KSQ
166480,KR7166480004,코아스템켐온,KOSDAQ,기술성장기업부,7640,1,200,2.69,7380,7800,7350,63338,482612770,251787080160,32870376,KSQ
036530,KR7036530004,SNT홀딩스,KOSPI,,15370,2,-80,-0.52,15490,15600,15300,6463,99430500,251568960980,16303886,STK
058430,KR7058430000,포스코스틸리온,KOSPI,,41450,2,-50,-0.12,40900,41800,37550,385561,15477822050,249600000000,6000000,STK
104480,KR7104480009,티케이케미칼,KOSDAQ,우량기업부,2745,1,25,0.92,2730,2770,2705,433897,1189138855,249507966330,90895434,KSQ
117580,KR7117580001,대성에너지,KOSPI,,9050,1,20,0.22,9030,9180,8980,83645,760073510,249425000000,27500000,STK
317400,KR7317400000,자이에스앤디,KOSPI,,6400,2,-80,-1.23,6460,6480,6360,50010,320272890,248983778400,38782520,STK
083450,KR7083450007,GST,KOSDAQ,우량기업부,26750,1,200,0.75,27100,27100,25950,164747,4373297300,248783791500,9317745,KSQ
036800,KR7036800001,나이스정보통신,KOSDAQ,우량기업부,24800,2,-350,-1.39,25400,25400,24700,18060,449128650,248500000000,10000000,KSQ
139990,KR7139990006,아주스틸,KOSPI,,9370,3,0,0.0,9370,9400,9300,14076,131481950,248121532820,26452189,STK
002810,KR7002810000,삼영무역,KOSPI,,13400,1,10,0.07,13350,13420,13290,8643,115431200,247272433720,18466948,STK
093640,KR7093640001,다믈멀티미디어,KOSDAQ,벤처기업부,9840,1,540,5.81,9300,9840,9050,1667185,15916119200,246956718440,25148342,KSQ
099190,KR7099190001,아이센스,KOSDAQ,우량기업부,17900,2,-60,-0.33,18060,18140,17600,48493,866663930,246879597100,13753738,KSQ
273640,KR7273640003,와이엠텍,KOSDAQ,벤처기업부,22550,1,1400,6.62,21150,22600,20900,333426,7336412100,246735000000,10966000,KSQ
122450,KR7122450000,KX,KOSDAQ,중견기업부,5410,2,-20,-0.37,5400,5480,5380,29374,159173610,246627644160,45335964,KSQ
036890,KR7036890002,진성티이씨,KOSDAQ,우량기업부,10900,1,90,0.83,10810,11040,10650,295727,3203555240,245956011920,22482268,KSQ
382900,KR7382900009,범한퓨얼셀,KOSDAQ,벤처기업부,28050,1,500,1.81,27400,28150,27150,59758,1639982250,245308000000,8761000,KSQ
206640,KR7206640005,바디텍메드,KOSDAQ,우량기업부,10400,2,-270,-2.53,10700,10700,10380,69383,725511700,244729955200,23486560,KSQ
268600,KR7268600004,셀리버리,KOSDAQ,관리종목(소속부없음),6680,0,0,0.0,0,0,0,0,0,244250105160,36564387,KSQ
083790,KR7083790006,크리스탈지노믹스,KOSDAQ,기술성장기업부,3460,1,385,12.52,3010,3530,3010,1725296,5768683720,244075376700,70746486,KSQ
143160,KR7143160000,아이디스,KOSDAQ,우량기업부,22900,1,100,0.44,22750,23150,22400,32451,737800550,243797872500,10716390,KSQ
071055,KR7071051007,한국금융지주우,KOSPI,,41550,2,-150,-0.36,41650,42150,40950,8713,361180550,243410329050,5858251,STK
260870,KR7260870001,SK시그넷,KONEX,일반기업부,41050,2,-250,-0.61,41300,41400,40800,8412,344611650,243028725500,5920310,KNX
084110,KR7084110006,휴온스글로벌,KOSDAQ,우량기업부,19290,2,-90,-0.46,19520,19520,19190,10284,197916550,242458861320,12621492,KSQ
228760,KR7228760005,지노믹트리,KOSDAQ,기술성장기업부,11380,2,-610,-5.09,11990,11990,11300,150842,1734546620,241867609800,21216457,KSQ
321550,KR7321550006,티움바이오,KOSDAQ,기술성장기업부,10000,3,0,0.0,10060,10060,9890,44662,443961570,241847910000,24209000,KSQ
044490,KR7044490001,태웅,KOSDAQ,중견기업부,12080,1,90,0.75,12000,12170,11750,32021,383094220,241689162480,20007381,KSQ
094480,KR7094480001,갤럭시아머니트리,KOSDAQ,우량기업부,6150,2,-50,-0.81,6250,6250,6050,319771,1955366140,240871205320,39229838,KSQ
216050,KR7216050005,인크로스,KOSDAQ,벤처기업부,18730,1,1020,5.76,17940,18780,17710,133989,2471492820,240810412500,12843222,KSQ
225530,KR7225530005,보광산업,KOSDAQ,우량기업부,6600,1,140,2.17,6450,6680,6410,97541,638811160,240562372740,36338727,KSQ
035080,KR7035080001,그래디언트,KOSDAQ,중견기업부,15500,1,160,1.04,15220,15530,15030,69824,1070039280,239901172800,15527584,KSQ
001130,KR7001130004,대한제분,KOSPI,,140500,1,100,0.07,141800,142100,140300,1329,187791400,239642000000,1690000,STK
146320,KR7146320007,비씨엔씨,KOSDAQ,벤처기업부,18730,1,630,3.48,18850,19240,18410,297610,5586478870,239000475190,12760303,KSQ
407400,KR7407400001,꿈비,KOSDAQ,벤처기업부,30350,2,-1500,-4.71,31000,31150,29500,704109,21292394150,238167900000,7938930,KSQ
123040,KR7123040008,엠에스오토텍,KOSDAQ,중견기업부,5430,1,70,1.31,5370,5490,5300,251027,1356710740,237876174810,43807767,KSQ
083310,KR7083310003,엘오티베큠,KOSDAQ,우량기업부,13300,3,0,0.0,13460,13510,13080,88390,1174734710,237763940550,17810033,KSQ
200670,KR7200670008,휴메딕스,KOSDAQ,우량기업부,23250,2,-500,-2.11,23750,23750,22700,40138,923664000,237308659100,10250914,KSQ
