pub_date,title,link,content,search_word
"Tue, 25 Apr 2023 17:23:00 +0900","포스코, 삼성전자와 철강재 3년 공급계약…공급량 25% 확대",https://n.news.naver.com/mnews/article/277/0005250513?sid=101,"

친환경·미래가전用 고기능강 소재 개발양사 기술교류 확대포스코가 삼성전자와 장기 공급계약(Long Term Agreement) 체결에 이어 기술 협력을 강화해 글로벌 경기 불황에 함께 대처한다.



한종희 삼성전자 대표이사 부회장(왼쪽)과 포스코 김학동 대표이사 부회장(오른쪽)25일 포스코 김학동 부회장은 삼성전자 수원 사업장을 직접 방문해 삼성전자 한종희 부회장 등 주요 경영진과 만남을 갖고 지난 3월 체결한 장기 공급계약을 포함해 양사 간 교류 협력의 폭을 넓히기로 뜻을 모았다.포스코와 삼성전자 생활가전·영상디스플레이 사업부는 가전용 냉연·도금 제품 및 전기강판제품에 대해 3년 장기 공급계약을 체결한 바 있다. 포스코와 삼성전자가 장기 공급계약을 체결한 것은 최초이다.본 계약은 삼성전자의 핵심 사업 중 하나인 가전사업의 도약을 위해 포스코가 해외법인 통합 공급망을 활용하여 안정적으로 철강 제품을 구매할 수 있도록 파트너십을 강화한 것이다.이를 통해 포스코는 기존 대비 약 25% 수준 공급 물량을 늘릴 계획이다. 또한 포스코는 기존에 공급하던 냉연·도금재와 전기강판, 스테인리스 제품은 물론, 향후로는 포스코스틸리온을 통해 컬러강판 제품까지 공급을 늘려갈 예정이다.또한 양사는 친환경·고기능강 소재 개발을 위해 기술교류를 확대하고 양사간 신규 사업도 함께 모색해 나가기로 했다.포스코는 삼성전자와 협력해 기존 보다 두께를 약 20% 감소시켜 경량화한 반면 강도는 약 50% 증가시킨 냉장고 도어용 고강도 스테인리스 제품을 신규 개발해 연내 공급을 개시할 계획이며, 포스코 특화 강종인 포스맥(PosMAC) 등 고기능·고강도·고내식 강판도 공급할 예정이다.이 밖에도 양사는 기술협업 공간인 ‘게스트 엔지니어링(Guest Engineering)’ 을 포스코 송도 기술연구원 철강솔루션연구소 및 삼성전자 수원 사업장에 각각 개설하고 연구원들이 상시적으로 만나 기술 협업을 활성화 할 계획이다.김학동 포스코 부회장은 “포스코의 글로벌 생산법인과 가공센터를 통합한 공급망을 활용하면 삼성전자의 안정적인 소재 확보와 생산 안정화에 기여할 것으로 생각한다”며, “포스코는 향후 삼성전자와 맞춤형 특화 강재를 지속적으로 공동 개발하고 최고의 제품과 품질을 제공하여 고객의 성공을 지원할 것”이라고 말했다.한종희 삼성전자 부회장은 “포스코와 철강 분야에서의 탄탄한 협력을 바탕으로 양사가 보유한 역량과 노하우를 활용해 미래성장 산업, 탄소중립 등 폭 넓은 영역에서 적극 협력해 나갈 것”이라고 말했다.양사는 이번 협력을 바탕으로 공급 안정화와 함께 실질적인 제품 혁신이 이루어질 수 있도록 경영층 미팅을 정례화하는 등 소통도 강화할 계획이다.한편 양사는 친환경 경영 및 저탄소 제품 요구에 적극 공감해 플라스틱·알루미늄 대비 전 과정 평가(LCA, Life Cycle Assessment) 관점에서 재활용성이 우수한 철강 제품 적용 확대에 힘을 합칠 계획이다.향후 포스코는 글로벌 탄소중립 기조에 발 맞춰 철 스크랩을 활용해 만든 제품을 개발·공급하고, 탄소저감 제조기술을 적용한 철강재 생산에 역량을 집중해 나갈 방침이다.

",철강
"Fri, 28 Apr 2023 09:00:00 +0900",포스코 '철강 부산물·리튬잔사'로 도자기 만든다,https://n.news.naver.com/mnews/article/421/0006775814?sid=101,"

포스코, 이천시·한국세라믹기술원과 도자기 소재공급 협약



(왼쪽부터)정연길 한국세라믹기술원장, 김경희 이천시장, 반돈호 포스코 열연선재마케팅실장이 기념 촬영을 하는 모습.(서울=뉴스1) 배지윤 기자 = 포스코그룹이 철강과 리튬 생산과정에서 발생하는 부산물을 활용해 도자·공예산업 활성화를 지원한다.포스코는 경기 이천시·한국세라믹기술원과 도자기 분야에서 소재공급 협력체제 구축을 위한 업무협약을 체결했다고 28일 밝혔다.협약에 따라 포스코그룹은 용광로에서 쇳물 생산시 발생하는 수재슬래그와 열연코일 산세 과정에서 발생하는 산화철 등 제철 부산물과 리튬 광석에서 리튬 추출 후 발생하는 리튬잔사를 한국세라믹기술원에 공급한다 .또 리튬잔사를 도자기 소재로 사용하기 위한 공동 연구개발을 실시하게 된다. 이천시는 개발된 소재를 이천시 관내 도예가 및 도자기 소재를 생산하는 공장 등에서 활용할 수 있도록 지원할 예정이다.리튬잔사는 포스코그룹의 리튬 생산법인인 포스코필바라리튬솔루션에서 공급할 예정이다. 최근 리튬광물 주요 보유국들의 자원 국유화 조치로 공장 가동에 어려움을 겪고 있는 도자기 제조업체들의 소재 공급난 해결에 도움이 될 것으로 전망된다. 리튬은 도자기의 내열성 강화를 위한 필수 소재다.이들은 앞으로 이천시 도예가 및 도자기 제조업체와 협업해 부산물 활용 도자기 브랜드 출시도 추진한다.
		
",철강
"Wed, 03 May 2023 09:16:00 +0900",'철강 부산물' 버리지않은 삼화페인트…항바이러스 페인트로 재탄생,https://n.news.naver.com/mnews/article/008/0004882682?sid=101,"





삼화페인트와 호반건설이 공동개발해 페로니켈 슬래그를 원료로 만든 페인트를 쓴 호반건설 공동주택 외관./사진제공=삼화페인트.삼화페인트와 호반건설이 페로니켈 슬래그를 재활용해 건축용 페인트를 개발했고 특허를 출원했다고 3일 밝혔다. 페로니켈 슬래그는 스테인레스강 주원료인 페로니켈을 생산할 때 만들어지는 부산물이다. 버릴 수 있지만 콘크리트 혼화재, 콘크리트용 골재 등으로 쓸 수 있는 친환경 자원이다. 두 회사는 자원을 재활용하기로 합심하고 공동 연구를 해 '안심닥터 수성내부 1급'과 '인플러스 수성 실리콘'을 개발했다. 안심닥터 수성내부 1급은 다공성 항바이러스 무기물을 함유해 항바이러스 성질이 있다. 냄새가 적고 항균, 항곰팡이 기능도 하는 내부용 페인트다. 인플러스 수성 실리콘은 실리콘 도료(페인트)다. 잘 썩지 않아 내후성이 강하고, 내균열성, 내오염성, 통기성 등이 우수해 장기간 건축물 외벽을 보호하는 외부용 페인트다. 두 제품은 각각 한국화학융합시험원 KSM 6010과 KSF 4936 등 시험을 통과했다. 

",철강
"Mon, 01 May 2023 20:47:00 +0900","넥센그룹 강병중·세운철강 신정택 회장, 동명대상 수상",https://n.news.naver.com/mnews/article/277/0005253185?sid=102,"

			강병중 넥센 그룹 회장과 신정택 세운철강 회장이 '제14회 동명(東明) 대상' 수상자로 선정됐다.동명대학교는 제14회 동명 대상 산업부문 시상 대상자로 강병중 넥센 그룹 회장과 신정택 세운철강 회장을 심사위원 만장일치로 결정했다고 1일 밝혔다.시상식은 오는 10일 오후 2시 부산상공회의소에서 열리며 시상금은 각각 1000만원이다.



제14회 동명대상 수상자 강병중 넥센그룹 회장(왼쪽), 신정택 세운철강 회장.강병중 회장은 ▲창업 이래 투명 경영, 열린 경영을 통한 지역산업 활성화 ▲지속적 투자와 기술개발로 글로벌 타이어 업체로 성장 ▲수출 다변화로 해외시장 개척 선도 ▲노사 신뢰 관계 발전 노력·일자리 창출 ▲기업이익의 적극적 사회 환원(문화장학재단 운영) 등으로 높은 평가를 받았다. 또 월석부산선도장학회, 넥센월석문화재단, KNN 문화재단 등 문화장학재단 운영과 지역사회 학술 문화 예술 중흥, 청소년 장학금 지원, 저소득가정 쌀 나눔 등 사회 불우계층 지원 활동도 다방면에 걸쳐 꾸준히 펼쳐왔다. 제15·16·17대 부산상공회의소 회장도 역임했다.신정택 회장은 ▲국내 가공센터 최초 매출액 1조 달성 ▲국내 최대 가공 능력 보유 ▲연계판매제도, JIT시스템으로 고객 만족 제고 ▲수입재 국내 유입 방어, 물류 흐름 개선 등을 통한 원가절감 ▲다양한 단체장 활동·기부활동으로 기업이윤의 사회 환원 실천 등으로 호평을 받았다. 또 제32회 무역의날 천만불 수출의 탑, 2008 한국의 존경받는 CEO 대상, 2010 대한민국사회책임경영대상, 제13회 부산문화대상, 2014 협성사회공헌상, 2015 법무부 범죄예방한마음대회 국민훈장 모란장, 보건복지부 대한민국 나눔국민대상 장관 표창장(2022) 등을 받았다. 신 회장은 제19·20대 부산상공회의소 회장도 역임했다.2008년 부산시 등 각계가 공동 제정한 동명 대상은 1960∼70년대 우리나라 수출과 산업화 근대화를 주도했던 부산의 향토기업 동명목재 고(故) 강석진 회장(학교법인 동명문화학원 설립자)의 도전·창의·봉사를 실천하며 공적을 쌓은 인사를 시상하는 공익 포상이다.

",철강
"Wed, 26 Apr 2023 13:48:00 +0900",'미생2'작가와 철강회사의 콜라보…이번엔 철강 온라인 플랫폼,https://n.news.naver.com/mnews/article/277/0005251011?sid=101,"

			동국제강 '스틸샵'(steelshop)이 '미생' 윤태호 작가와 협업해 26일 출간하는 단행본 16권에 '철강 온라인 플랫폼' 관련 내용을 담았다. 동국제강은 26일 단행본 출간에 맞춰 북21과 '럭스틸 마우스패드 미생 에디션' 증정 프로모션을 진행한다.



동국제강은 2021년 5월 철강 전자상거래 플랫폼 스틸샵을 오픈하고 약 2년간 운영 중이다. 스틸샵은 기존 철강 고객과 거래 과정에서 생기는 불편사항을 개선해 서비스 구현한 플랫폼이다. 출시 2년여만에 2000여개 회원사, 누적 판매 5만t을 기록한 바 있다.동국제강과 윤태호 작가의 인연은 지난해 4월 시작했다. 작 중 원인터내셔널 영업3팀은 CIC(Company In Company: 사내독립기업) 설립을 계획하고 있으며, 부서원 장백기는 '철강 온라인 거래 플랫폼'에 대해 구상하게 된다.윤 작가는 만화에서 CIC는 '기존에 없고, 필요하고, 없어서 아쉬웠던 사업'을 해내는 회사라 그렸고, 이러한 구상을 동국제강 '스틸샵'이 유사하게 실현하고 있다는 판단에 취재에 착수했다. 그는 동국제강 본사 및 사업장 현장 답사와 방문 인터뷰 등을 통해 내용을 청취하고 미생 128수에 직접 그려냈다.동국제강과 윤태호 작가와 함께 담은 철강 온라인 플랫폼 모습을 단행본 16권에서 만나볼 수 있다. 윤 작가는 단행본 표지에 페럼타워 본사에 미생 등장인물을 그려 넣었고, 작중 배경에 본사 인근 모습 및 철강 사업장 내부 취재 모습을 담았다.동국제강은 출간에 맞춰 출판사 북21과 프로모션을 준비했다. 미생 16권 단행본 구매 시 윤태호 작가의 친필 사인과 그림이 삽입된 럭스틸 마우스패드를 한정 수량 증정한다. 동국제강은 디지털프린팅 기술을 활용해 철판에 이미지를 그대로 구현했다.윤태호는 치밀한 취재를 통해 현장의 생생함을 담아내는 작가로 알려져 있다. 윤태호 작가는 향후 스토리 구상을 위해 현장 견학·전시 참관·인터뷰 등 동국제강과 지속적으로 협업하고 있다.스틸샵은 '온라인에서 철강 구매를 완결할 수 있는 플랫폼 구축'을 비전 삼아 '2026년 연간 25만t 판매 규모 달성'을 목표로 하고 있다. 동국제강은 윤태호 작가와 철강 온라인 플랫폼 관련 향후 사업 구상에 대해 지속해서 공유해 나갈 방침이다. 

",철강
"Mon, 01 May 2023 09:59:00 +0900",‘제14회 동명 大賞’에 강병중 넥센그룹 회장·신정택 세운철강 회장,https://n.news.naver.com/mnews/article/032/0003220707?sid=102,"





강병중 넥센그룹 회장



신정택 세운철강 회장동명대상 수상자로 강병중 넥센그룹 회장(84)과 신정택 세운철강 회장(75)이 선정됐다.동명대학교(총장 전호환)는 제14회 동명대상 산업부문 시상 대상자로 강 회장과 신 회장을 심사위원 만장일치로 결정했다고 1일 밝혔다.상금은 1000만원씩이다. 시상식은 10일 부산상공회의소에서 열린다.넥센그룹 강 회장은 창업 이래 투명·열린 경영을 통한 지역산업 활성화, 지속적 투자와 기술개발로 글로벌 타이어 업체로 성장, 수출 다변화로 해외시장 개척 선도, 노사 신뢰 관계 발전 노력 및 일자리 창출, 기업이익의 적극적 사회환원(문화장학재단 운영) 등이 높게 평가됐다. 강 회장은 제15~17대(1994~2003년) 부산상의 회장을 역임했다.세운철강 신 회장은 국내 가공센터 최초 매출액 1조 달성, 국내 최대 가공 능력 보유, 연계판매제도·JIT시스템을 통한 고객만족 제고, 다양한 단체장 활동·기부활동 등을 통한 기업이윤의 사회환원 실천 등에서 높은 평가를 받았다. 신 회장은 제19~20대(2006~2012년) 부산상의 회장을 역임했다.동명대상은 1960~70년대 한국 수출과 산업화를 주도한 부산기업 동명목재의 설립자 고 강석진 회장의 도전·창의·봉사를 실천하며 공적을 쌓은 인사를 시상하는 공익 포상이다.
		
",철강
"Wed, 26 Apr 2023 22:53:00 +0900",EU 탄소세' 도입…연 60억 달러 유럽수출 국내 철강업 '비상',https://n.news.naver.com/mnews/article/082/0001209498?sid=101,"

중장기 탄소중립 전환 필요…현대제철 ""2030년까지 배출량 12% 감축""정부 ""철강산업 저탄소 전환 지원""…국내 배출권 가격 인정 등 EU에 요구







유럽연합(EU)이 철강 수입품에 추가 관세를 부과하는 탄소국경조정제도(CBAM) 시행을 확정하면서 유럽에 수출하는 국내 철강업계에도 발등에 불이 떨어졌다. 철강업계가 대규모 온실가스 배출량을 줄이지 못한다면 연 60억 달러(지난해 기준)에 달하는 유럽 수출 시장에도 타격이 불가피하다.26일 산업통상자원부에 따르면 지난 25일(현지시간) 열린 EU 이사회에서 CBAM 시행이 확정됨에 따라 앞으로 EU에 철강·알루미늄·비료·전기·시멘트·수소제품 등 6개 품목을 수출하는 국내 기업은 오는 10월부터 탄소배출량을 의무적으로 보고해야 한다.전환 기간이 종료된 2026년 1월 1일부터는 수출품의 제조 과정에서 EU 기준을 넘어서는 탄소배출량에 대해 배출권(CBAM 인증서)을 구매해야 한다. 사실상의 추가 관세, 이른바 '탄소세'인 셈이다.현재 국내 철강산업의 경우 제조·공정 과정에서 사용되는 석탄으로 인해 대규모 온실가스를 배출할 수밖에 없는 구조다.또 한국은 철강 수출액과 수출량에 있어서 튀르키예, 러시아, 인도, 우크라이나의 뒤를 이어 EU의 주요 철강 수입국으로 분류된다.한국무역협회에 따르면 지난해 기준 대(對) EU 철강 수출량은 317만t(톤), 철강제품은 22만t이었다. 수출액은 철강 44억 달러, 철강제품 9억 6000만 달러, 알루미늄 5억 5000만 달러를 기록했다.이 같은 유럽 철강 시장 규모를 고려하면 CBAM 시행에 따른 국내 철강산업의 부담을 최소화하는 방안을 시급히 모색해야 한다는 지적이 나온다.당장 국내 기업으로선 오는 10월 탄소배출량 보고를 앞두고 준비할 서류 등 행정적 부담을 떠안게 된 데다, 2026년부터는 탄소세도 추가로 납부해야 해서 가격경쟁력에 영향이 예상된다.EU의 CBAM의 세부 시행령은 아직 공개되지 않고 있다.업계에선 탄소배출량의 제출 양식부터 배출량 계산 기준과 같은 법안의 세부 사항이 '깜깜이'라 법안에 대응하기 위한 시간 싸움에서 어려움이 있다고 토로하고 있다.업계 관계자는""한국은 탄소배출권 거래 제도를 사업장 단위로 운영하는데, CBAM은 제품 단위로 운영하게 돼 있다""며 ""국내 기업들이 품목당 탄소배출량을 어떻게 계산해야 하는지도 몰라서 막막한 상황""이라고 말했다.탄소배출량 보고 시 보안 문제도 업계의 우려 사항이다.현재 CBAM에선 탄소배출 정보를 수입업자에게 보고하게 돼 있다. 현지에 수입 관련 자회사 영업법인을 둘 수 없는 중소규모 국내 기업이라면 경쟁사에게 탄소배출 관련 기밀이 흘러갈 위험도 감수해야 한다는 얘기다.무역협회 조성대 실장은 ""탄소배출량 제출처를 EU 측 정부로 해달라는 요구를 정부와 EU 측에 하고 있다""며 ""그래야만 정보의 취급 책임을 EU 각국 정부에 지울 수 있다. 경쟁 기업에 민감한 정보가 흘러가선 안 되기 때문""이라고 말했다.중장기적으로는 국내 철강산업이 석탄을 주 원료·연료로 하는 산업구조를 친환경 수소 등으로 전환하는 획기적인 변화를 미룰 수 없는 시점이라는 분석도 나온다.현대제철은 오는 2030년까지 직·간접적인 탄소배출량을 12% 감축한다는 내용을 골자로 한 '탄소중립 로드맵'을 이날 공개했다. 2050년까지 '넷제로'(Net Zero·탄소중립) 달성을 위한 조치다.정부도 업계와 소통하며 국내 철강산업의 부담을 최소화하는 방안을 모색 중이다.정부는 향후 EU 측에 △WTO(세계무역기구) 규범에 합치하는 제도 설계 △차별요소 해소 △K-ETS를 고려한 인증서 구매의무 감면 등을 골자로 한 요구사항을 지속적으로 강조할 계획이다.나아가 탈(脫)탄소 산업구조로의 전환을 촉진하고 산업 경쟁력을 강화하기 위해 탄소감축 기술개발을 지원한다.철강, 시멘트, 석유화학 등을 대상으로 한 탄소중립 산업핵심기술 개발 사업에 올해부터 오는 2030년까지 총 9352억 원을 투자할 계획이다.산업부는 ""앞으로 EU의 이행법안 제정 과정에서 산업계와 긴밀히 소통하며 우리 기업의 부담을 최소화하기 위해 EU 측과 협의할 예정""이라며 ""탄소중립 이행을 기회 요인으로 활용할 수 있도록 철강 등 주력 산업의 저탄소 산업구조 전환도 적극 지원하겠다""고 말했다.

",철강
"Fri, 28 Apr 2023 10:02:00 +0900","포스코, 철강·리튬 부산물로 '도자·공예' 산업 지원",https://n.news.naver.com/mnews/article/079/0003764573?sid=101,"

포스코·이천시·한국세라믹기술원 MOU철강·리튬 부산물 활용 도자기 소재 개발



(왼쪽부터) 정연길 한국세라믹기술원장, 김경희 이천시장, 반돈호 포스코 열연선재마케팅실장. 포스코 제공포스코그룹이 철강과 리튬 생산과정에서 발생하는 부산물을 활용해 도자·공예산업 활성화를 지원한다.포스코는 지난 27일 이천시, 한국세라믹기술원과 도자기 분야 소재공급 협력체제 구축을 위한 업무협약을 체결했다고 28일 밝혔다. 협약에 따라 포스코그룹은 용광로에서 쇳물 생산시 발생하는 수재슬래그, 열연코일 산세 과정에서 발생하는 산화철 등 제철 부산물과 리튬 광석에서 리튬추출후 발생하는 리튬잔사를 한국세라믹기술원에 공급한다.이후 부산물을 도자기 소재로 사용하기 위한 공동 연구개발도 진행될 예정이다. 이천시는 개발된 소재를 이천시 관내 도예가와 도자기 소재를 생산하는 공장 등에서 활용할 수 있도록 지원한다.수재슬래그는 도자기의 내구성 강화를 위해 점토에 첨가하는 석회석을 대체할 수 있는데, 이번 협약으로 도자업체의 수익성 향상에 기여할 수 있을 것으로 기대된다. 산화철은 도자기의 다양한 색상을 구현할 수 있는 착색용 안료로 쓰인다.리튬잔사는 포스코그룹의 리튬 생산법인인 포스코필바라리튬솔루션에서 공급할 예정이다. 최근 리튬광물 주요 보유국들의 자원 국유화 조치로 공장가동에 어려움을 겪고 있는 도자기 제조업체들의 소재 공급난 해결에 도움이 될 것으로 보인다. 리튬은 도자기의 내열성 강화를 위한 필수 소재다.향후 포스코와 한국세라믹기술원, 이천시는 이천시 도예가 및 도자기 제조업체와 협업해 부산물 활용 도자기 브랜드 론칭도 추진할 계획이다.김경희 이천시장은 ""지자체와 대기업, 공공연구기관이 함께 국내 도자산업의 발전과 탄소중립이라는 사회적 가치 실현을 위해 긴밀한 협력체제를 구축한다는 점에서 그 의미가 더욱 크다""며 ""이번 협약이 침체된 도자시장에 새로운 활력을 불어넣고 이천도자산업이 한 단계 도약할 수 있는 계기가 되길 바란다""고 말했다.정연길 한국세라믹기술원장은 ""한국세라믹기술원은 도자기술 개발 역량을 기반으로 수재슬래그 활용을 위한 연구에 매진해 도자·공예산업의 활성화를 위해 최선을 다하겠다""고 강조했다.포스코 반돈호 열연마케팅실장은 ""포스코에서 발생하는 다양한 부산물을 활용한 도예 소재 공급은 물론 부산물이 적용된 도자기의 전시회 개최, 판매 지원 등 국내 도예 분야의 지속적인 성장을 지원할 계획이다""고 설명했다.※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : jebo@cbs.co.kr카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn

",철강
"Wed, 26 Apr 2023 18:09:00 +0900",'EU 탄소세' 도입…포스코 등 국내 철강업 불똥튀나,https://n.news.naver.com/mnews/article/088/0000811084?sid=101,"

중장기 탄소중립 전환 필요성 커져



EU 탄소국경조정제도(CBAM) 개요. 연합뉴스유럽연합(EU)이 철강 수입품에 추가 관세를 부과하는 탄소국경조정제도(CBAM) 시행을 확정하면서 포스코 등 국내 철강업계에도 불똥이 튀게 됐다. 철강업계가 온실가스 배출량을 줄이지 못하면 연 60억달러에 달하는 유럽 수출시장 타격도 피할 수 없다.26일 산업통상자원부에 따르면 지난 25일(현지시간) 열린 EU 이사회에서 CBAM 시행이 확정됐다. 이에 따라 앞으로 EU에 철강·알루미늄·비료·전기·시멘트·수소제품 등 6개 품목을 수출하는 국내 기업은 오는 10월부터 탄소배출량을 의무보고해야 한다. 2026년 1월 1일부터는 수출품의 제조 과정에서 EU 기준을 넘는 탄소배출량에 대해 배출권(CBAM 인증서)을 구매하도록 했다. 사실상의 추가 관세인 '탄소세'를 부과하겠다는 것이다.국내 철강산업은 제조·공정 과정에서 사용하는 석탄으로 인해 대규모 온실가스를 배출할 수밖에 없다. 한국은 튀르키예, 러시아, 인도, 우크라이나의 뒤를 이어 EU의 주요 철강 수입국으로 분류된다. 한국무역협회에 따르면 지난해 기준 대(對) EU 철강 수출량은 317만t, 철강제품은 22만t이었다. 수출액은 철강 44억달러, 철강제품 9억6천만달러, 알루미늄 5억5천만달러였다.유럽 철강시장 규모를 고려하면 CBAM 시행에 따른 국내 철강산업의 부담을 최소화하는 방안을 하루빨리 찾아야 한다는 지적이 나온다. 당장 국내 철강기업은 10월 탄소배출량 보고를 앞두고 행정적 부담을 떠안게 됐다. 2026년부터는 탄소세도 추가로 내야해 가격경쟁력이 떨어질 것으로 보인다.업계에선 탄소배출량 제출 양식부터 계산 기준 등 세부 사항이 공개되지 않아 대응이 어렵다는 목소리가 나온다. 이미 포스코와 현대제철 등 주요 철강 기업은 산업부의 '철강산업 탄소규제 국내대응 작업반'에 참여해 탄소세에 대응하고 있지만, 뾰족한 해결책은 보이지 않고 있다.결국은 국내 철강산업이 석탄을 주 원료로 하는 산업구조를 친환경 수소 등으로 바꾸는 획기적인 변화를 미룰 수 없는 시점이라는 지적도 나온다. 대표적으로 이날 현대제철은 오는 2030년까지 직·간접적인 탄소배출량을 12% 감축한다는 내용을 골자로 한 '탄소중립 로드맵'을 공개했다.산업부 관계자는 ""EU의 이행법안 제정 과정에서 산업계와 긴밀히 소통하며 우리 기업의 부담을 최소화하려 EU 측과 협의할 예정""이라며 ""탄소중립 이행을 기회 요인으로 활용할 수 있도록 철강 등 주력 산업의 저탄소 산업구조 전환도 적극 지원하겠다""고 말했다.

",철강
"Fri, 28 Apr 2023 09:19:00 +0900","포스코그룹, 철강·리튬 부산물로 도자기 순환경제 구축",https://n.news.naver.com/mnews/article/008/0004881052?sid=101,"





김진현 도예가가 포스코의 철강부산물을 활용해 시범 생산한 도자기 /사진=포스코포스코그룹이 철강·리튬 생산과정에서 발생하는 부산물을 활용해 도자·공예산업 활성화에 기여한다. 포스코는 27일 이천시·한국세라믹기술원과 도자기 분야 소재공급 협력체제 구축을 위한 업무협약을 체결했다고 28일 밝혔다. 협약에 따라 포스코그룹은 용광로에서 쇳물 생산시 발생하는 수재슬래그, 열연코일 산세 과정에서 발생하는 산화철 등 제철 부산물과 리튬 광석에서 리튬추출후 발생하는 리튬잔사를 한국세라믹기술원에 공급해 도자기 소재로 사용하기 위한 공동 연구개발을 실시한다. 이천시는 개발된 소재를 이천시 관내 도예가 및 도자기 소재를 생산하는 공장 등에서 활용 할 수 있도록 지원할 예정이다.이날 체결식에서 이천 심천요의 김진현 도예가와 포스코·한국세라믹기술원이 협업해 철강부산물을 함유한 도자기를 시범적으로 제작·공개했다. 이 도자기는 포스코의 수재슬래그를 10% 함유하고, 산화철을 안료로 한 도자기로, 철강부산물의 도자기 소재로서의 활용가능성을 보여줬다. 수재슬래그는 도자기의 내구성 강화를 위해 점토에 첨가하는 석회석을 대체할 수 있어 도자업체의 수익성 향상에 기여할 수 있을 것으로 기대되며, 산화철은 도자기의 다양한 색상을 구현할 수 있는 착색용 안료로 사용된다. 리튬잔사는 포스코그룹의 리튬 생산법인인 포스코필바라리튬솔루션에서 공급할 예정으로, 최근 리튬광물 주요 보유국들의 자원 국유화 조치로 공장가동에 어려움을 겪고 있는 도자기 제조업체들의 소재 공급난 해결에 도움이 될 것으로 전망된다. 리튬은 도자기의 내열성 강화를 위한 필수 소재다. 김경희 이천시장은 ""지자체와 대기업, 공공연구기관이 함께 국내 도자산업의 발전과 탄소중립이라는 사회적 가치 실현을 위해 긴밀한 협력체제를 구축한다는 점에서 그 의미가 더욱 크다""고 강조하고, ""이번 협약이 침체된 도자시장에 새로운 활력을 불어넣고 이천도자산업이 한단계 도약할 수 있는 계기가 되길 바란다""고 말했다.정연길 한국세라믹기술원장은 ""한국세라믹기술원은 도자기술 개발 역량을 기반으로 수재슬래그 활용을 위한 연구에 매진해 도자·공예산업의 활성화를 위해 최선을 다하겠다""고 전했다.반돈호 포스코 열연마케팅실장은 ""포스코에서 발생하는 다양한 부산물을 활용한 도예 소재 공급은 물론 부산물이 적용된 도자기의 전시회 개최, 판매 지원 등 국내 도예 분야의 지속적인 성장을 지원할 계획이다""고 언급했다.포스코는 철강 부산물을 활용하여 농업, 건설, 광업 분야 친환경·저탄소 고부가가치 소재 개발을 추진하고 있다. 이번 협약을 시작으로 도자기를 포함한 다양한 세라믹 제품에 부산물을 적용해 순환경제모델 구축을 통한 ESG 경영 및 탄소중립 활동을 지속할 계획이다. 

",철강
